LifeStage,ESU,MA,Stratum,CohoGrpID,PopGrp,SiteID,ReachID,Segment,ID_Num,COMID,Reach,Start,End_,Tribof,JuvYr,Juv/km,status,STRM_ORDER,StrmSlope,MaxGradD,WidthM,OUT_DIST,CLASS_Rank,StrmPow,MAnnSed,Barriers,SolMean,MWMT_Index,W3Dppt,SprPpt,IP_COHO,UTM_E,UTM_N
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2597,24405.80078,1,2597,23889922,Dogwood Cr,"Dogwood Cr, Trib B",Headwaters,Siuslaw R,1999,0,Snorkeled,3,0.05142349,0.048909999,4.111000061,139.1139984,2,265.6619873,188573,4,1481.555054,15.78240204,112.5299988,155.1600037,0.941,467171,4859610
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2603,24409,1,2603,23890500,Jeans Cr,Mouth,"Jeans Cr, Trib A",Siuslaw R,2000,37,Snorkeled,3,0.056421168,0.048909999,3.434999943,141.8560028,2,471.5450134,188573,4,1298.192993,15.97992134,72.94999695,191.8800049,0.877,463320,4857079
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2603,24409,1,2603,23890500,Jeans Cr,Mouth,"Jeans Cr, Trib A",Siuslaw R,2003,29,Snorkeled,3,0.056421168,0.048909999,3.434999943,141.8560028,2,471.5450134,188573,4,1298.192993,17.74357796,93.62000275,220.5599976,0.877,463320,4857079
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2603,24409,1,2603,23890500,Jeans Cr,Mouth,"Jeans Cr, Trib A",Siuslaw R,2006,76,Snorkeled,3,0.056421168,0.048909999,3.434999943,141.8560028,2,471.5450134,188573,4,1298.192993,17.58947182,85.47000122,164.3000031,0.877,463320,4857079
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2615,24420.69922,1,2615,23890560,"Buck Cr, Trib B","Trib B, Left Fork",Headwaters,"Buck Cr,",2006,44,Snorkeled,3,0.035801139,0.060400002,2.818000078,156.904007,2,45.47200012,145348,6,1303.829956,18.10855484,86.93000031,169.6199951,0.681,468486,4852270
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2627,24423,3,2627,23889916,Doe Cr,Mouth,Headwaters,Siuslaw R,2002,219,Snorkeled,4,0.025981599,0.051290002,5.175000191,159.8739929,2,203.3379974,145348,5,1410.68396,18.72090149,57.63000107,156.6699982,0.963,470769,4858149
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,1,2630,23890518,Russell Cr,Mouth,"Russell Cr, Trib A",Siuslaw R,2007,191,Snorkeled,4,0.01405015,0.048909999,4.813000202,159.2630005,2,423.7420044,145348,4,1697.131958,18.74412918,82.94000244,146.7299957,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,1,2630,23890518,Russell Cr,Mouth,"Russell Cr, Trib A",Siuslaw R,2008,0,Snorkeled,4,0.01405015,0.048909999,4.813000202,159.2630005,2,423.7420044,145348,4,1697.131958,17.65757942,73.51999664,104.5100021,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,1,2630,23890518,Russell Cr,Mouth,"Russell Cr, Trib A",Siuslaw R,2009,357,Snorkeled,4,0.01405015,0.048909999,4.813000202,159.2630005,2,423.7420044,145348,4,1697.131958,18.85509491,64.20999908,163.3999939,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,1,2630,23890518,Russell Cr,Mouth,"Russell Cr, Trib A",Siuslaw R,2010,143,Snorkeled,4,0.01405015,0.048909999,4.813000202,159.2630005,2,423.7420044,145348,4,1697.131958,17.45414162,58.20999908,241,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,1,2630,23890518,Russell Cr,Mouth,"Russell Cr, Trib A",Siuslaw R,2011,256,Snorkeled,4,0.01405015,0.048909999,4.813000202,159.2630005,2,423.7420044,145348,4,1697.131958,15.96533775,63.91999817,226.8399963,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,1,2630,23890518,Russell Cr,Mouth,"Russell Cr, Trib A",Siuslaw R,2012,254,Snorkeled,4,0.01405015,0.048909999,4.813000202,159.2630005,2,423.7420044,145348,4,1697.131958,16.82532883,139.7700043,192.2899933,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,1,2630,23890518,Russell Cr,Mouth,"Russell Cr, Trib A",Siuslaw R,2013,310,Snorkeled,4,0.01405015,0.048909999,4.813000202,159.2630005,2,423.7420044,145348,4,1697.131958,19.04466438,64.16999817,149.9199982,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,1,2630,23890518,Russell Cr,Mouth,"Russell Cr, Trib A",Siuslaw R,2014,295,Snorkeled,4,0.01405015,0.048909999,4.813000202,159.2630005,2,423.7420044,145348,4,1697.131958,18.89208412,52.18999863,179.5899963,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2634,24427,0,2634,23890514,Russell Cr,"Russell Cr, Trib A",Headwaters,Siuslaw R,2007,313,Snorkeled,3,0.042932458,0.048909999,3.667000055,160.3509979,2,740.8839722,145348,4,1599.998047,18.08291245,82.58999634,144.4499969,0.198,471878,4857324
rear,OC,2-MC,Mid-Coast,11,Siuslaw,40483,24427,1,40483,23890514,Russell Cr,"Russell Cr, Trib A",Headwaters,Siuslaw R,2011,110,Snorkeled,3,0.042932458,0.048909999,4.040999889,159.852005,2,740.8839722,145348,4,1599.998047,15.37204742,68.55999756,227.0700073,0.885,471610,4856939
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2637,24431.40039,1,2637,23890510,Shaw Cr,"Shaw Cr, Trib B","Shaw Cr, Trib C",Siuslaw R,2004,11,Snorkeled,4,0.01528827,0.048909999,4.153999805,166.6320038,2,863.2210083,145348,4,1538.425049,18.96850395,112.9400024,160.5200043,0.805,473820,4857681
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2637,24431.40039,1,2637,23890510,Shaw Cr,"Shaw Cr, Trib B","Shaw Cr, Trib C",Siuslaw R,2013,6,Snorkeled,4,0.01528827,0.048909999,4.153999805,166.6320038,2,863.2210083,145348,4,1538.425049,19.22680283,64.25,161.2200012,0.805,473820,4857681
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2643,24435,0,2643,23890570,Little Siuslaw Cr,Mouth,Headwaters,Siuslaw R,2003,43,Snorkeled,3,0.040808432,0.050179999,2.663000107,166.7890015,2,1126.645996,145348,5,1220.113037,19.02622223,75.87000275,235.3500061,0.464,472519,4850466
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2650,24437,1,2650,23890550,Fawn Cr,Mouth,Headwaters,Siuslaw R,2001,15,Snorkeled,4,0.022676621,0.048909999,5.539000034,166.0650024,4,273.1069946,181793.5,5,1625.651001,17.10485268,55.09999847,136.7899933,0.878,473624,4853107
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2651,24437,3,2651,23890550,Fawn Cr,Mouth,Headwaters,Siuslaw R,2004,42,Snorkeled,3,0.022676621,0.048909999,3.08100009,170.3280029,4,273.1069946,181793.5,5,1625.651001,18.84716034,110.9100037,162.7200012,0.578,475355,4856705
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2651,24437,3,2651,23890550,Fawn Cr,Mouth,Headwaters,Siuslaw R,2013,37,Snorkeled,3,0.022676621,0.048909999,3.08100009,170.3280029,4,273.1069946,181793.5,5,1625.651001,18.87902832,66.05999756,163.7299957,0.578,475355,4856705
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2652,24438,1,2652,23889656,Siuslaw R,Fawn Cr,Letz Cr,Pacific Ocean,2012,21,Snorkeled,6,0.00031736,0.048909999,16.63199997,167.0399933,4,107.1439972,145348,4,1797.307983,20.29372025,129.5200043,195.0099945,0.965,474276,4852133
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2659,24441.59961,1,2659,23890574,Letz Cr,"Letz Cr, Trib E","Letz Cr, Trib F",Siuslaw R,2012,149,Snorkeled,3,0.075463131,0.055190001,3.023999929,173.6450043,4,90.23400116,181793.5,4,1198.312988,17.25004387,129.5200043,195.0099945,0.844,477477,4849023
rear,OC,2-MC,Mid-Coast,11,Siuslaw,40991,24441.59961,1,40991,23889972,Letz Cr,"Letz Cr, Trib E","Letz Cr, Trib F",Siuslaw R,2013,166,Snorkeled,3,0.01150844,0.055190001,4.034999847,172.9579926,4,439.8659973,181793.5,4,1251.093018,20.05906868,69.12000275,165.5700073,0.827,476890,4849129
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2661,24442,0,2661,23889664,Siuslaw R,Letz Cr,Douglas Cr,Pacific Ocean,1998,0,Snorkeled,6,0.00297444,0.048909999,16.58399963,167.6349945,4,627.65802,181793.5,4,1793.912964,21.75916672,57.56000137,280.7099915,0.671,474725,4851906
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2677,24454,2,2677,23890594,Sandy Cr,"Sandy Cr, Trib B",Headwaters,"Siuslaw R, S Fk",2010,17,Snorkeled,3,0.041052978,0.048909999,2.900000095,182.427002,2,244.5899963,68549,4,1706.489014,18.42971039,51.11000061,191.5800018,0.76,480605,4846576
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2682,24457,2,2682,23890014,"Siuslaw R, S Fk",Kelly Cr,Tucker Cr,Siuslaw R,2005,0,Snorkeled,5,0.0043357,0.048909999,8.425999641,181.5610046,2,37.5870018,68549,7,1421.375,22.71883583,67.15000153,276.480011,0.996,483327,4847847
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2688,24460,1,2688,23889668,"Siuslaw R, N Fk",Mouth,Farman Cr,Siuslaw R,2005,0,Snorkeled,5,0.0026997,0.048909999,11.03899956,173.8090057,2,4014.781006,181793.5,4,1997.795044,21.8750782,66.55000305,274.980011,0.897,478990,4852198
rear,OC,2-MC,Mid-Coast,11,Siuslaw,39473,24461,0,39473,23889930,Farman Cr,Mouth,Headwaters,"Siuslaw R, N Fk",2007,0,Snorkeled,3,0.01706337,0.054869998,4.440000057,179.8399963,2,854.1160278,110560,4,1749.97998,19.66051102,79.83000183,155.7700043,0.891,479009,4856665
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2696,24469,1,2696,23889778,Hawley Cr,Orville Crow Cr,"Hawley Cr, N Fk","Siuslaw R, N Fk",1999,12,Snorkeled,5,0.00799824,0.048909999,7.270999908,180.470993,2,718.3389893,110560,5,1485.557007,19.18194008,94.66000366,170.3500061,0.948,483186,4855336
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2696,24469,1,2696,23889778,Hawley Cr,Orville Crow Cr,"Hawley Cr, N Fk","Siuslaw R, N Fk",2002,18,Snorkeled,5,0.00799824,0.048909999,7.270999908,180.470993,2,718.3389893,110560,5,1485.557007,21.43485451,50.59999847,156.5200043,0.948,483186,4855336
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2696,24469,1,2696,23889778,Hawley Cr,Orville Crow Cr,"Hawley Cr, N Fk","Siuslaw R, N Fk",2011,27,Snorkeled,5,0.00799824,0.048909999,7.270999908,180.470993,2,718.3389893,110560,5,1485.557007,18.29197502,51.68000031,295.1900024,0.948,483186,4855336
rear,OC,2-MC,Mid-Coast,12,MCDependent,39965,24474,0,39965,23886104,Sutton Cr,Mouth,Sutton Lake,Pacific Ocean,2009,0,Snorkeled,5,0.00184963,0.01421,13.31099987,2.5020001,1,1438.412964,246414,1,1388.406982,19.88969803,68.87000275,195.75,0.617,410500,4879967
rear,OC,2-MC,Mid-Coast,12,MCDependent,2721,24498,2,2721,23886126,Cape Cr,Mouth,Wapiti Cr,Pacific Ocean,2006,250,Snorkeled,5,0.01052429,0.00623,13.01099968,1.988,3,329.7720032,182943,1,1682.425049,18.92211342,118.3000031,200.8899994,0.608,411661,4886932
rear,OC,2-MC,Mid-Coast,12,MCDependent,2724,24499,1,2724,23886130,Wapiti Cr,Mouth,Headwaters,Cape Cr,1999,0,Snorkeled,3,0.078244522,0.04228,7.335000038,4.362,3,1045.769043,182943,1,1989.209961,14.28843594,206.4499969,273.1499939,0.555,413606,4886583
rear,OC,2-MC,Mid-Coast,12,MCDependent,2724,24499,1,2724,23886130,Wapiti Cr,Mouth,Headwaters,Cape Cr,2002,277,Snorkeled,3,0.078244522,0.04228,7.335000038,4.362,3,1045.769043,182943,1,1989.209961,15.84793282,89.95999908,240.6399994,0.555,413606,4886583
rear,OC,2-MC,Mid-Coast,12,MCDependent,2724,24499,1,2724,23886130,Wapiti Cr,Mouth,Headwaters,Cape Cr,2005,138,Snorkeled,3,0.078244522,0.04228,7.335000038,4.362,3,1045.769043,182943,1,1989.209961,15.77821255,100.9100037,361.1000061,0.555,413606,4886583
rear,OC,2-MC,Mid-Coast,12,MCDependent,2724,24499,1,2724,23886130,Wapiti Cr,Mouth,Headwaters,Cape Cr,2008,71,Snorkeled,3,0.078244522,0.04228,7.335000038,4.362,3,1045.769043,182943,1,1989.209961,14.4132309,112.1999969,227.4900055,0.555,413606,4886583
rear,OC,2-MC,Mid-Coast,12,MCDependent,2724,24499,1,2724,23886130,Wapiti Cr,Mouth,Headwaters,Cape Cr,2011,3,Snorkeled,3,0.078244522,0.04228,7.335000038,4.362,3,1045.769043,182943,1,1989.209961,14.81410027,130.3800049,399.3599854,0.555,413606,4886583
rear,OC,2-MC,Mid-Coast,12,MCDependent,2724,24499,1,2724,23886130,Wapiti Cr,Mouth,Headwaters,Cape Cr,2014,1,Snorkeled,3,0.078244522,0.04228,7.335000038,4.362,3,1045.769043,182943,1,1989.209961,16.43169785,83.73000336,339.3800049,0.555,413606,4886583
rear,OC,2-MC,Mid-Coast,12,MCDependent,2737,24510,2,2737,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2003,794,Snorkeled,4,0.00560139,0.01252,14.43000031,1.927,3,632.6539917,182943,1,2045.793945,19.47822952,108.9400024,294,0.774,412119,4891399
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,1998,30,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,20.06786346,79,233.8000031,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,1999,53,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,17.70932961,154.6499939,240.25,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2000,24,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,19.21391106,88.75,227.2599945,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2001,915,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,18.15663719,77.79000092,219.5299988,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2002,197,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,19.60022354,76.98000336,195.0899963,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2003,200,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,19.47822952,108.9400024,294,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2004,397,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,20.96247864,109.3099976,186.8899994,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2005,125,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,19.60700035,87.58000183,326.8800049,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2006,267,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,19.55955887,93.01999664,184.1100006,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2007,797,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,20.40673256,94.55999756,155.7200012,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2008,305,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,16.99092674,107.5999985,190.8800049,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2009,361,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,18.23118973,79.01999664,218.2899933,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2010,676,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,16.76727295,83.26999664,383.4100037,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2011,802,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,18.39384651,123.1299973,329.9599915,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2012,272,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,18.65138817,140.2799988,341.8399963,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2013,94,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,18.08208656,78,279.5299988,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,Big Cr,Mouth,"Big Cr, Trib A",Pacific Ocean,2014,139,Snorkeled,4,0.00560139,0.01252,14.50699997,1.107,3,632.6539917,182943,1,2045.793945,19.72221565,63.43999863,256.4200134,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,39721,24510.69922,1,39721,23886146,Big Cr,"Big Cr, Trib A",Fryingpan Cr,Pacific Ocean,2008,76,Snorkeled,4,0.01115505,0.030610001,13.94400024,3.8150001,3,3012.802002,182943,1,2031.31897,16.51275826,107.5999985,190.8800049,0.549,413447,4891182
rear,OC,2-MC,Mid-Coast,12,MCDependent,2751,24518,1,2751,23886152,Big Cr,"Big Cr, S Fk","Big Cr, Trib C",Pacific Ocean,2014,0,Snorkeled,3,0.1068554,0.05793,7.491000175,11.0780001,3,7264.383789,182943,1,2172.27002,17.29281807,90.06999969,358.8399963,0.215,419725,4890988
rear,OC,2-MC,Mid-Coast,12,MCDependent,2754,24520,3,2754,23886156,Rock Cr,Mouth,Headwaters,Pacific Ocean,2002,52,Snorkeled,3,0.0547662,0.05483,7.427999973,5.474,3,726.9030151,182943,1,2380.85791,14.62578773,96.26000214,256.7600098,0.396,415709,4893300
rear,OC,2-MC,Mid-Coast,12,MCDependent,2754,24520,3,2754,23886156,Rock Cr,Mouth,Headwaters,Pacific Ocean,2011,3,Snorkeled,3,0.0547662,0.05483,7.427999973,5.474,3,726.9030151,182943,1,2380.85791,13.63723469,136.5700073,413.4500122,0.396,415709,4893300
rear,OC,2-MC,Mid-Coast,12,MCDependent,2770,24528,5.0999999,2770,23886164,Tenmile Cr,Mill Cr,"Tenmile Cr, Trib A",Pacific Ocean,2007,322,Snorkeled,6,0.01002861,0.036970001,15.83899975,7.4520001,3,7525.719238,393967,1,2091.042969,19.75126457,93.72000122,182.4100037,0.514,416949,4896758
rear,OC,2-MC,Mid-Coast,12,MCDependent,2781,24535,1,2781,23887022,Wildcat Cr,Mouth,"Wildcat Cr, Trib A",Tenmile Cr,2002,215,Snorkeled,4,0.091617338,0.064790003,7.681000233,14.7749996,3,7016.560059,393967,2,2117.400879,16.57651138,94.23000336,248.9600067,0.443,422499,4897060
rear,OC,2-MC,Mid-Coast,12,MCDependent,2782,24535,1,2782,23887022,Wildcat Cr,Mouth,"Wildcat Cr, Trib A",Tenmile Cr,2000,204,Snorkeled,4,0.091617338,0.064790003,7.638999939,14.9790001,3,7016.560059,393967,2,2117.400879,15.34448719,88.75,227.2599945,0.136,422432,4897261
rear,OC,2-MC,Mid-Coast,12,MCDependent,2782,24535,1,2782,23887022,Wildcat Cr,Mouth,"Wildcat Cr, Trib A",Tenmile Cr,2009,125,Snorkeled,4,0.091617338,0.064790003,7.638999939,14.9790001,3,7016.560059,393967,2,2117.400879,16.59922409,85.23999786,265.019989,0.136,422432,4897261
rear,OC,2-MC,Mid-Coast,12,MCDependent,2785,24536.40039,1,2785,23887078,Tenmile Cr,"Tenmile Cr, Trib A","Tenmile Cr, Trib B",Pacific Ocean,1998,1,Snorkeled,4,0.048661198,0.095550001,7.493000031,16.3419991,3,789.3590088,393967,2,2242.916992,17.19490814,78.66000366,258.4700012,0.57,423899,4896732
rear,OC,2-MC,Mid-Coast,12,MCDependent,40219,24540.40039,1,40219,23887010,Bob Cr,"Bob Cr, Trib A","Bob Cr, Trib B",Pacific Ocean,2010,79,Snorkeled,3,0.045686789,0.055119999,8.19699955,4.6960001,3,5966.675781,260717,1,2135.604004,15.19325542,93.58999634,420.8900146,0.195,415396,4899122
rear,OC,2-MC,Mid-Coast,12,MCDependent,2800,24544,1,2800,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2003,284,Snorkeled,4,0.01781391,0.021469999,11.68799973,0.903,3,631.0529785,260717,1,2292.712891,18.25084686,102.5299988,313.7399902,0.58,412280,4902141
rear,OC,2-MC,Mid-Coast,12,MCDependent,2800,24544,1,2800,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2012,272,Snorkeled,4,0.01781391,0.021469999,11.68799973,0.903,3,631.0529785,260717,1,2292.712891,16.80971909,157.2400055,350.480011,0.58,412280,4902141
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,1998,81,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,17.97569275,83.01999664,245.6699982,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,1999,0,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,16.00218964,187.7700043,258.9400024,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2000,12,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,17.11840439,112.6999969,278.0100098,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2001,175,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,16.32935333,98.25,269.8500061,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2002,251,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,18.03359985,92.83000183,247.5700073,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2003,526,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,18.25084686,102.5299988,313.7399902,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2004,57,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,18.55873108,98.34999847,209.1100006,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2005,245,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,18.00915527,102.4800034,353.4700012,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2006,298,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,18.40659714,102.4300003,197.3200073,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2007,558,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,18.87033272,91.76000214,184.1000061,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2008,250,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,16.39748383,123.5800018,225.1300049,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2009,203,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,17.56432915,92.51999664,225.0099945,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2010,498,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,16.09882545,93.58999634,420.8900146,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,Cummins Cr,Little Cummins Cr,Headwaters,Pacific Ocean,2011,100,Snorkeled,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,16.80499077,122.9000015,377.2900085,0.585,415120,4902052
